_time,id,ACTION,LOCATION,GATE
"""2018-09-10T09:31:00.000Z""",18ba6d95.b078d2,ENTER Security Lane,SEC-LANE-5,
"""2018-04-16T11:53:00.000Z""",56907ef7.4d9db,LEAVE Security Check,SEC-POS-2,
"""2018-04-16T11:51:00.000Z""",56907ef7.4d9db,ENTER Security Check,SEC-POS-2,
"""2018-04-16T11:43:00.000Z""",56907ef7.4d9db,ENTER Security Lane,SEC-LANE-5,
"""2018-09-13T16:48:00.000Z""",36c64871.9cf938,LEAVE Security Check,SEC-POS-2,
"""2018-09-13T16:42:00.000Z""",36c64871.9cf938,ENTER Security Check,SEC-POS-2,
"""2018-09-13T16:18:00.000Z""",36c64871.9cf938,ENTER Security Lane,SEC-LANE-5,
"""2018-09-12T05:42:00.000Z""",c3e619c0.aa8598,LEAVE Security Check,SEC-POS-2,
"""2018-09-12T05:38:00.000Z""",c3e619c0.aa8598,ENTER Security Check,SEC-POS-2,
"""2018-09-12T05:22:00.000Z""",c3e619c0.aa8598,ENTER Security Lane,SEC-LANE-5,
"""2018-08-22T16:03:00.000Z""",f2229ca2.708bd,LEAVE Security Check,SEC-POS-2,
"""2018-08-22T15:57:00.000Z""",f2229ca2.708bd,ENTER Security Check,SEC-POS-2,
"""2018-08-22T15:33:00.000Z""",f2229ca2.708bd,ENTER Security Lane,SEC-LANE-5,
"""2018-06-12T07:22:00.000Z""",cab0fecc.d98ed,LEAVE Security Check,SEC-POS-2,
"""2018-06-12T07:16:00.000Z""",cab0fecc.d98ed,ENTER Security Check,SEC-POS-2,
"""2018-06-12T06:52:00.000Z""",cab0fecc.d98ed,ENTER Security Lane,SEC-LANE-5,
"""2018-11-17T09:38:00.000Z""",2af98889.b6e688,LEAVE Security Check,SEC-POS-2,
"""2018-11-17T09:32:00.000Z""",2af98889.b6e688,ENTER Security Check,SEC-POS-2,
"""2018-11-17T09:08:00.000Z""",2af98889.b6e688,ENTER Security Lane,SEC-LANE-5,
"""2018-05-26T12:23:00.000Z""",85f9c1b3.1b664,LEAVE Security Check,SEC-POS-2,
"""2018-05-26T12:21:00.000Z""",85f9c1b3.1b664,ENTER Security Check,SEC-POS-2,
"""2018-05-26T12:13:00.000Z""",85f9c1b3.1b664,ENTER Security Lane,SEC-LANE-5,
"""2018-11-01T08:46:00.000Z""",1f2e5459.01e37c,LEAVE Security Check,SEC-POS-2,
"""2018-11-01T08:40:00.000Z""",1f2e5459.01e37c,ENTER Security Check,SEC-POS-2,
"""2018-11-01T08:16:00.000Z""",1f2e5459.01e37c,ENTER Security Lane,SEC-LANE-5,
"""2018-10-02T13:03:00.000Z""",80cf93b7.d529c,LEAVE Security Check,SEC-POS-2,
"""2018-10-02T12:59:00.000Z""",80cf93b7.d529c,ENTER Security Check,SEC-POS-2,
"""2018-10-02T12:43:00.000Z""",80cf93b7.d529c,ENTER Security Lane,SEC-LANE-5,
"""2018-03-22T19:28:00.000Z""",c7adbf35.be704,LEAVE Security Check,SEC-POS-2,
"""2018-03-22T19:22:00.000Z""",c7adbf35.be704,ENTER Security Check,SEC-POS-2,
"""2018-03-22T18:58:00.000Z""",c7adbf35.be704,ENTER Security Lane,SEC-LANE-5,
"""2018-04-27T13:11:00.000Z""",697e65bb.9987cc,LEAVE Security Check,SEC-POS-2,
"""2018-04-27T13:07:00.000Z""",697e65bb.9987cc,ENTER Security Check,SEC-POS-2,
"""2018-04-27T12:51:00.000Z""",697e65bb.9987cc,ENTER Security Lane,SEC-LANE-5,
"""2018-03-05T08:22:00.000Z""",3a31fcef.6e5b24,LEAVE Security Check,SEC-POS-2,
"""2018-03-05T08:16:00.000Z""",3a31fcef.6e5b24,ENTER Security Check,SEC-POS-2,
"""2018-03-05T07:52:00.000Z""",3a31fcef.6e5b24,ENTER Security Lane,SEC-LANE-5,
"""2018-07-24T09:02:00.000Z""",51713103.b3314,LEAVE Security Check,SEC-POS-2,
"""2018-07-24T08:56:00.000Z""",51713103.b3314,ENTER Security Check,SEC-POS-2,
"""2018-07-24T08:32:00.000Z""",51713103.b3314,ENTER Security Lane,SEC-LANE-5,
"""2018-05-10T07:20:00.000Z""",5e1cd07b.2e4c2,LEAVE Security Check,SEC-POS-2,
"""2018-05-10T07:14:00.000Z""",5e1cd07b.2e4c2,ENTER Security Check,SEC-POS-2,
"""2018-05-10T06:50:00.000Z""",5e1cd07b.2e4c2,ENTER Security Lane,SEC-LANE-5,
"""2018-07-23T10:12:00.000Z""",ec24f464.39ece8,LEAVE Security Check,SEC-POS-2,
"""2018-07-23T10:10:00.000Z""",ec24f464.39ece8,ENTER Security Check,SEC-POS-2,
"""2018-07-23T10:02:00.000Z""",ec24f464.39ece8,ENTER Security Lane,SEC-LANE-5,
"""2018-06-17T09:42:00.000Z""",a23c9120.90ff,LEAVE Security Check,SEC-POS-2,
"""2018-06-17T09:40:00.000Z""",a23c9120.90ff,ENTER Security Check,SEC-POS-2,
"""2018-06-17T09:32:00.000Z""",a23c9120.90ff,ENTER Security Lane,SEC-LANE-5,
"""2018-04-18T17:30:00.000Z""",5ae0b930.d3e4c8,LEAVE Security Check,SEC-POS-2,
"""2018-04-18T17:24:00.000Z""",5ae0b930.d3e4c8,ENTER Security Check,SEC-POS-2,
"""2018-04-18T17:00:00.000Z""",5ae0b930.d3e4c8,ENTER Security Lane,SEC-LANE-5,
"""2018-07-12T05:21:00.000Z""",3fe99a9.15e9566,LEAVE Security Check,SEC-POS-2,
"""2018-07-12T05:17:00.000Z""",3fe99a9.15e9566,ENTER Security Check,SEC-POS-2,
"""2018-07-12T05:01:00.000Z""",3fe99a9.15e9566,ENTER Security Lane,SEC-LANE-5,
"""2018-05-07T10:27:00.000Z""",3c1282e9.bf654e,LEAVE Security Check,SEC-POS-2,
"""2018-05-07T10:25:00.000Z""",3c1282e9.bf654e,ENTER Security Check,SEC-POS-2,
"""2018-05-07T10:17:00.000Z""",3c1282e9.bf654e,ENTER Security Lane,SEC-LANE-5,
"""2018-10-28T12:56:00.000Z""",f48845a.e0f68b8,LEAVE Security Check,SEC-POS-2,
"""2018-10-28T12:54:00.000Z""",f48845a.e0f68b8,ENTER Security Check,SEC-POS-2,
"""2018-10-28T12:46:00.000Z""",f48845a.e0f68b8,ENTER Security Lane,SEC-LANE-5,
"""2018-03-07T12:28:00.000Z""",42464ae5.460b14,LEAVE Security Check,SEC-POS-2,
"""2018-03-07T12:26:00.000Z""",42464ae5.460b14,ENTER Security Check,SEC-POS-2,
"""2018-03-07T12:18:00.000Z""",42464ae5.460b14,ENTER Security Lane,SEC-LANE-5,
"""2018-12-09T06:23:00.000Z""",7f9edd5c.7307e4,LEAVE Security Check,SEC-POS-2,
"""2018-12-09T06:19:00.000Z""",7f9edd5c.7307e4,ENTER Security Check,SEC-POS-2,
"""2018-12-09T06:03:00.000Z""",7f9edd5c.7307e4,ENTER Security Lane,SEC-LANE-5,
"""2018-09-12T17:09:00.000Z""",cc7186d7.d642d8,LEAVE Security Check,SEC-POS-2,
"""2018-09-12T17:03:00.000Z""",cc7186d7.d642d8,ENTER Security Check,SEC-POS-2,
"""2018-09-12T16:39:00.000Z""",cc7186d7.d642d8,ENTER Security Lane,SEC-LANE-5,
"""2018-09-21T14:54:00.000Z""",5c966219.95acfc,LEAVE Security Check,SEC-POS-2,
"""2018-09-21T14:50:00.000Z""",5c966219.95acfc,ENTER Security Check,SEC-POS-2,
"""2018-09-21T14:34:00.000Z""",5c966219.95acfc,ENTER Security Lane,SEC-LANE-5,
"""2018-10-10T13:49:00.000Z""",ff3001f1.9f438,LEAVE Security Check,SEC-POS-2,
"""2018-10-10T13:45:00.000Z""",ff3001f1.9f438,ENTER Security Check,SEC-POS-2,
"""2018-10-10T13:29:00.000Z""",ff3001f1.9f438,ENTER Security Lane,SEC-LANE-5,
"""2018-11-16T18:38:00.000Z""",32edf8c7.45bb68,LEAVE Security Check,SEC-POS-2,
"""2018-11-16T18:32:00.000Z""",32edf8c7.45bb68,ENTER Security Check,SEC-POS-2,
"""2018-11-16T18:08:00.000Z""",32edf8c7.45bb68,ENTER Security Lane,SEC-LANE-5,
"""2018-07-06T13:35:00.000Z""",6c49fb46.6ecbf4,LEAVE Security Check,SEC-POS-2,
"""2018-07-06T13:31:00.000Z""",6c49fb46.6ecbf4,ENTER Security Check,SEC-POS-2,
"""2018-07-06T13:15:00.000Z""",6c49fb46.6ecbf4,ENTER Security Lane,SEC-LANE-5,
"""2018-08-18T08:49:00.000Z""",26569b8c.7d9d44,LEAVE Security Check,SEC-POS-2,
"""2018-08-18T08:43:00.000Z""",26569b8c.7d9d44,ENTER Security Check,SEC-POS-2,
"""2018-08-18T08:19:00.000Z""",26569b8c.7d9d44,ENTER Security Lane,SEC-LANE-5,
"""2018-11-13T08:19:00.000Z""",86ce3472.83d828,LEAVE Security Check,SEC-POS-2,
"""2018-11-13T08:13:00.000Z""",86ce3472.83d828,ENTER Security Check,SEC-POS-2,
"""2018-11-13T07:49:00.000Z""",86ce3472.83d828,ENTER Security Lane,SEC-LANE-5,
"""2018-03-13T15:38:00.000Z""",69f1a5f5.7977ec,LEAVE Security Check,SEC-POS-2,
"""2018-03-13T15:34:00.000Z""",69f1a5f5.7977ec,ENTER Security Check,SEC-POS-2,
"""2018-03-13T15:18:00.000Z""",69f1a5f5.7977ec,ENTER Security Lane,SEC-LANE-5,
"""2018-10-17T12:42:00.000Z""",12de5e24.405502,LEAVE Security Check,SEC-POS-2,
"""2018-10-17T12:38:00.000Z""",12de5e24.405502,ENTER Security Check,SEC-POS-2,
"""2018-10-17T12:22:00.000Z""",12de5e24.405502,ENTER Security Lane,SEC-LANE-5,
"""2018-05-17T11:45:00.000Z""",de337766.ab7058,LEAVE Security Check,SEC-POS-2,
"""2018-05-17T11:43:00.000Z""",de337766.ab7058,ENTER Security Check,SEC-POS-2,
"""2018-05-17T11:35:00.000Z""",de337766.ab7058,ENTER Security Lane,SEC-LANE-5,
"""2018-10-05T07:43:00.000Z""",9a802f66.0b0a7,LEAVE Security Check,SEC-POS-2,
"""2018-10-05T07:37:00.000Z""",9a802f66.0b0a7,ENTER Security Check,SEC-POS-2,
"""2018-10-05T07:13:00.000Z""",9a802f66.0b0a7,ENTER Security Lane,SEC-LANE-5,
"""2018-11-20T15:53:00.000Z""",f057c434.befdb8,LEAVE Security Check,SEC-POS-2,
"""2018-11-20T15:49:00.000Z""",f057c434.befdb8,ENTER Security Check,SEC-POS-2,
"""2018-11-20T15:33:00.000Z""",f057c434.befdb8,ENTER Security Lane,SEC-LANE-5,
"""2018-02-05T05:55:00.000Z""",406ed5f7.f133cc,LEAVE Security Check,SEC-POS-2,
"""2018-02-05T05:51:00.000Z""",406ed5f7.f133cc,ENTER Security Check,SEC-POS-2,
"""2018-02-05T05:35:00.000Z""",406ed5f7.f133cc,ENTER Security Lane,SEC-LANE-5,
"""2018-03-16T11:25:00.000Z""",cd7d9107.46aa9,LEAVE Security Check,SEC-POS-2,
"""2018-03-16T11:23:00.000Z""",cd7d9107.46aa9,ENTER Security Check,SEC-POS-2,
"""2018-03-16T11:15:00.000Z""",cd7d9107.46aa9,ENTER Security Lane,SEC-LANE-5,
"""2018-05-24T11:30:00.000Z""",e74d5793.57eec8,LEAVE Security Check,SEC-POS-2,
"""2018-05-24T11:28:00.000Z""",e74d5793.57eec8,ENTER Security Check,SEC-POS-2,
"""2018-05-24T11:20:00.000Z""",e74d5793.57eec8,ENTER Security Lane,SEC-LANE-5,
"""2018-04-25T10:48:00.000Z""",c7fc789e.efea48,LEAVE Security Check,SEC-POS-2,
"""2018-04-25T10:46:00.000Z""",c7fc789e.efea48,ENTER Security Check,SEC-POS-2,
"""2018-04-25T10:38:00.000Z""",c7fc789e.efea48,ENTER Security Lane,SEC-LANE-5,
"""2018-12-23T11:12:00.000Z""",2f2e9d64.195c82,LEAVE Security Check,SEC-POS-2,
"""2018-12-23T11:10:00.000Z""",2f2e9d64.195c82,ENTER Security Check,SEC-POS-2,
"""2018-12-23T11:02:00.000Z""",2f2e9d64.195c82,ENTER Security Lane,SEC-LANE-5,
"""2018-08-01T05:59:00.000Z""",2fa04f71.f18f9,LEAVE Security Check,SEC-POS-2,
"""2018-08-01T05:55:00.000Z""",2fa04f71.f18f9,ENTER Security Check,SEC-POS-2,
"""2018-08-01T05:39:00.000Z""",2fa04f71.f18f9,ENTER Security Lane,SEC-LANE-5,
"""2018-06-14T10:49:00.000Z""",9eafacc1.42f66,LEAVE Security Check,SEC-POS-2,
"""2018-06-14T10:47:00.000Z""",9eafacc1.42f66,ENTER Security Check,SEC-POS-2,
"""2018-06-14T10:39:00.000Z""",9eafacc1.42f66,ENTER Security Lane,SEC-LANE-5,
"""2018-08-25T11:44:00.000Z""",7dbd1764.b8f7d8,LEAVE Security Check,SEC-POS-2,
"""2018-08-25T11:42:00.000Z""",7dbd1764.b8f7d8,ENTER Security Check,SEC-POS-2,
"""2018-08-25T11:34:00.000Z""",7dbd1764.b8f7d8,ENTER Security Lane,SEC-LANE-5,
"""2018-09-02T07:52:00.000Z""",22114974.5c6006,LEAVE Security Check,SEC-POS-2,
"""2018-09-02T07:46:00.000Z""",22114974.5c6006,ENTER Security Check,SEC-POS-2,
"""2018-09-02T07:22:00.000Z""",22114974.5c6006,ENTER Security Lane,SEC-LANE-5,
"""2018-07-03T14:03:00.000Z""",8b0dbd8f.8069f,LEAVE Security Check,SEC-POS-2,
"""2018-07-03T13:59:00.000Z""",8b0dbd8f.8069f,ENTER Security Check,SEC-POS-2,
"""2018-07-03T13:43:00.000Z""",8b0dbd8f.8069f,ENTER Security Lane,SEC-LANE-5,
"""2018-10-05T07:47:00.000Z""",f5a22b3.91acfd8,LEAVE Security Check,SEC-POS-2,
"""2018-10-05T07:41:00.000Z""",f5a22b3.91acfd8,ENTER Security Check,SEC-POS-2,
"""2018-10-05T07:17:00.000Z""",f5a22b3.91acfd8,ENTER Security Lane,SEC-LANE-5,
"""2018-07-07T06:21:00.000Z""",f1581164.8f3c1,LEAVE Security Check,SEC-POS-2,
"""2018-07-07T06:17:00.000Z""",f1581164.8f3c1,ENTER Security Check,SEC-POS-2,
"""2018-07-07T06:01:00.000Z""",f1581164.8f3c1,ENTER Security Lane,SEC-LANE-5,
"""2018-10-16T13:58:00.000Z""",2a2f45ab.bc189a,LEAVE Security Check,SEC-POS-2,
"""2018-10-16T13:54:00.000Z""",2a2f45ab.bc189a,ENTER Security Check,SEC-POS-2,
"""2018-10-16T13:38:00.000Z""",2a2f45ab.bc189a,ENTER Security Lane,SEC-LANE-5,
"""2018-05-17T11:45:00.000Z""",d898b938.f5c1c8,LEAVE Security Check,SEC-POS-2,
"""2018-05-17T11:43:00.000Z""",d898b938.f5c1c8,ENTER Security Check,SEC-POS-2,
"""2018-05-17T11:35:00.000Z""",d898b938.f5c1c8,ENTER Security Lane,SEC-LANE-5,
"""2018-02-09T17:06:00.000Z""",31a3ad00.025bc4,LEAVE Security Check,SEC-POS-2,
"""2018-02-09T17:00:00.000Z""",31a3ad00.025bc4,ENTER Security Check,SEC-POS-2,
"""2018-02-09T16:36:00.000Z""",31a3ad00.025bc4,ENTER Security Lane,SEC-LANE-5,
"""2018-07-21T09:55:00.000Z""",97f7367b.7f2d88,LEAVE Security Check,SEC-POS-2,
"""2018-07-21T09:49:00.000Z""",97f7367b.7f2d88,ENTER Security Check,SEC-POS-2,
"""2018-07-21T09:25:00.000Z""",97f7367b.7f2d88,ENTER Security Lane,SEC-LANE-5,
"""2018-08-14T08:53:00.000Z""",a038156d.2cbbb8,LEAVE Security Check,SEC-POS-2,
"""2018-08-14T08:47:00.000Z""",a038156d.2cbbb8,ENTER Security Check,SEC-POS-2,
"""2018-08-14T08:23:00.000Z""",a038156d.2cbbb8,ENTER Security Lane,SEC-LANE-5,
"""2018-04-11T05:36:00.000Z""",3ea88bab.f49bd4,LEAVE Security Check,SEC-POS-2,
"""2018-04-11T05:32:00.000Z""",3ea88bab.f49bd4,ENTER Security Check,SEC-POS-2,
"""2018-04-11T05:16:00.000Z""",3ea88bab.f49bd4,ENTER Security Lane,SEC-LANE-5,
"""2018-09-03T08:10:00.000Z""",947cf6c0.458658,LEAVE Security Check,SEC-POS-2,
"""2018-09-03T08:04:00.000Z""",947cf6c0.458658,ENTER Security Check,SEC-POS-2,
"""2018-09-03T07:40:00.000Z""",947cf6c0.458658,ENTER Security Lane,SEC-LANE-5,
"""2018-02-11T16:45:00.000Z""",d4ced8ed.fdb888,LEAVE Security Check,SEC-POS-2,
"""2018-02-11T16:39:00.000Z""",d4ced8ed.fdb888,ENTER Security Check,SEC-POS-2,
"""2018-02-11T16:15:00.000Z""",d4ced8ed.fdb888,ENTER Security Lane,SEC-LANE-5,
"""2018-06-21T11:21:00.000Z""",46448c80.928e94,LEAVE Security Check,SEC-POS-2,
"""2018-06-21T11:19:00.000Z""",46448c80.928e94,ENTER Security Check,SEC-POS-2,
"""2018-06-21T11:11:00.000Z""",46448c80.928e94,ENTER Security Lane,SEC-LANE-5,
"""2018-04-22T11:47:00.000Z""",9bd898b9.8b3be8,LEAVE Security Check,SEC-POS-2,
"""2018-04-22T11:45:00.000Z""",9bd898b9.8b3be8,ENTER Security Check,SEC-POS-2,
"""2018-04-22T11:37:00.000Z""",9bd898b9.8b3be8,ENTER Security Lane,SEC-LANE-5,
"""2018-09-12T18:56:00.000Z""",4963b3e7.4aac5c,LEAVE Security Check,SEC-POS-2,
"""2018-09-12T18:50:00.000Z""",4963b3e7.4aac5c,ENTER Security Check,SEC-POS-2,
"""2018-09-12T18:26:00.000Z""",4963b3e7.4aac5c,ENTER Security Lane,SEC-LANE-5,
"""2018-04-07T07:24:00.000Z""",6f295331.95546c,LEAVE Security Check,SEC-POS-2,
"""2018-04-07T07:18:00.000Z""",6f295331.95546c,ENTER Security Check,SEC-POS-2,
"""2018-04-07T06:54:00.000Z""",6f295331.95546c,ENTER Security Lane,SEC-LANE-5,
"""2018-04-29T10:02:00.000Z""",3666e621.72703a,LEAVE Security Check,SEC-POS-2,
"""2018-04-29T10:00:00.000Z""",3666e621.72703a,ENTER Security Check,SEC-POS-2,
"""2018-04-29T09:52:00.000Z""",3666e621.72703a,ENTER Security Lane,SEC-LANE-5,
"""2018-10-29T12:51:00.000Z""",f8e8e8e.74a9218,LEAVE Security Check,SEC-POS-2,
"""2018-10-29T12:49:00.000Z""",f8e8e8e.74a9218,ENTER Security Check,SEC-POS-2,
"""2018-10-29T12:41:00.000Z""",f8e8e8e.74a9218,ENTER Security Lane,SEC-LANE-5,
"""2018-04-04T18:39:00.000Z""",cfe8ac06.13915,LEAVE Security Check,SEC-POS-2,
"""2018-04-04T18:33:00.000Z""",cfe8ac06.13915,ENTER Security Check,SEC-POS-2,
"""2018-04-04T18:09:00.000Z""",cfe8ac06.13915,ENTER Security Lane,SEC-LANE-5,
"""2018-12-04T11:12:00.000Z""",cbbb443a.5b73d8,LEAVE Security Check,SEC-POS-2,
"""2018-12-04T11:10:00.000Z""",cbbb443a.5b73d8,ENTER Security Check,SEC-POS-2,
"""2018-12-04T11:02:00.000Z""",cbbb443a.5b73d8,ENTER Security Lane,SEC-LANE-5,
"""2018-12-28T05:18:00.000Z""",4aa59d6f.2b0594,LEAVE Security Check,SEC-POS-2,
"""2018-12-28T05:14:00.000Z""",4aa59d6f.2b0594,ENTER Security Check,SEC-POS-2,
"""2018-12-28T04:58:00.000Z""",4aa59d6f.2b0594,ENTER Security Lane,SEC-LANE-5,
"""2018-10-15T16:54:00.000Z""",4779cf96.7d4e,LEAVE Security Check,SEC-POS-2,
"""2018-10-15T16:48:00.000Z""",4779cf96.7d4e,ENTER Security Check,SEC-POS-2,
"""2018-10-15T16:24:00.000Z""",4779cf96.7d4e,ENTER Security Lane,SEC-LANE-5,
"""2018-08-25T16:53:00.000Z""",ad68f6eb.592d48,LEAVE Security Check,SEC-POS-2,
"""2018-08-25T16:47:00.000Z""",ad68f6eb.592d48,ENTER Security Check,SEC-POS-2,
"""2018-08-25T16:23:00.000Z""",ad68f6eb.592d48,ENTER Security Lane,SEC-LANE-5,
"""2018-06-11T16:18:00.000Z""",3a0ef9d7.10b866,LEAVE Security Check,SEC-POS-2,
"""2018-06-11T16:12:00.000Z""",3a0ef9d7.10b866,ENTER Security Check,SEC-POS-2,
"""2018-06-11T15:48:00.000Z""",3a0ef9d7.10b866,ENTER Security Lane,SEC-LANE-5,
"""2018-03-09T15:05:00.000Z""",fe1bcfc.d61023,LEAVE Security Check,SEC-POS-2,
"""2018-03-09T15:01:00.000Z""",fe1bcfc.d61023,ENTER Security Check,SEC-POS-2,
"""2018-03-09T14:45:00.000Z""",fe1bcfc.d61023,ENTER Security Lane,SEC-LANE-5,
"""2018-10-27T18:11:00.000Z""",16b7bc81.dd3543,LEAVE Security Check,SEC-POS-2,
"""2018-10-27T18:05:00.000Z""",16b7bc81.dd3543,ENTER Security Check,SEC-POS-2,
"""2018-10-27T17:41:00.000Z""",16b7bc81.dd3543,ENTER Security Lane,SEC-LANE-5,
"""2018-04-16T14:28:00.000Z""",f8694216.9e66d,LEAVE Security Check,SEC-POS-2,
"""2018-04-16T14:24:00.000Z""",f8694216.9e66d,ENTER Security Check,SEC-POS-2,
"""2018-04-16T14:08:00.000Z""",f8694216.9e66d,ENTER Security Lane,SEC-LANE-5,
"""2018-02-23T09:03:00.000Z""",49edaf58.218d5,LEAVE Security Check,SEC-POS-2,
"""2018-02-23T08:57:00.000Z""",49edaf58.218d5,ENTER Security Check,SEC-POS-2,
"""2018-02-23T08:33:00.000Z""",49edaf58.218d5,ENTER Security Lane,SEC-LANE-5,
"""2018-10-14T04:37:00.000Z""",4b878642.4732e8,LEAVE Security Check,SEC-POS-2,
"""2018-10-14T04:33:00.000Z""",4b878642.4732e8,ENTER Security Check,SEC-POS-2,
"""2018-10-14T04:17:00.000Z""",4b878642.4732e8,ENTER Security Lane,SEC-LANE-5,
"""2018-06-23T06:07:00.000Z""",14e70e21.496a42,LEAVE Security Check,SEC-POS-2,
"""2018-06-23T06:03:00.000Z""",14e70e21.496a42,ENTER Security Check,SEC-POS-2,
"""2018-06-23T05:47:00.000Z""",14e70e21.496a42,ENTER Security Lane,SEC-LANE-5,
"""2018-03-27T05:53:00.000Z""",b84b2867.3bd428,LEAVE Security Check,SEC-POS-2,
"""2018-03-27T05:49:00.000Z""",b84b2867.3bd428,ENTER Security Check,SEC-POS-2,
"""2018-03-27T05:33:00.000Z""",b84b2867.3bd428,ENTER Security Lane,SEC-LANE-5,
"""2018-05-06T15:32:00.000Z""",fd554145.7b896,LEAVE Security Check,SEC-POS-2,
"""2018-05-06T15:28:00.000Z""",fd554145.7b896,ENTER Security Check,SEC-POS-2,
"""2018-05-06T15:12:00.000Z""",fd554145.7b896,ENTER Security Lane,SEC-LANE-5,
"""2018-12-10T10:32:00.000Z""",65b4c9ae.e911a8,LEAVE Security Check,SEC-POS-2,
"""2018-12-10T10:30:00.000Z""",65b4c9ae.e911a8,ENTER Security Check,SEC-POS-2,
"""2018-12-10T10:22:00.000Z""",65b4c9ae.e911a8,ENTER Security Lane,SEC-LANE-5,
"""2018-12-25T15:35:00.000Z""",9a46a419.546bc8,LEAVE Security Check,SEC-POS-2,
"""2018-12-25T15:31:00.000Z""",9a46a419.546bc8,ENTER Security Check,SEC-POS-2,
"""2018-12-25T15:15:00.000Z""",9a46a419.546bc8,ENTER Security Lane,SEC-LANE-5,
"""2018-07-19T09:17:00.000Z""",69b8bd63.75e744,LEAVE Security Check,SEC-POS-2,
"""2018-07-19T09:11:00.000Z""",69b8bd63.75e744,ENTER Security Check,SEC-POS-2,
"""2018-07-19T08:47:00.000Z""",69b8bd63.75e744,ENTER Security Lane,SEC-LANE-5,
"""2018-09-01T09:49:00.000Z""",b4c2c6c7.c9cac8,LEAVE Security Check,SEC-POS-2,
"""2018-09-01T09:47:00.000Z""",b4c2c6c7.c9cac8,ENTER Security Check,SEC-POS-2,
"""2018-09-01T09:39:00.000Z""",b4c2c6c7.c9cac8,ENTER Security Lane,SEC-LANE-5,
"""2018-04-11T13:14:00.000Z""",5fe6d819.87eb98,LEAVE Security Check,SEC-POS-2,
"""2018-04-11T13:10:00.000Z""",5fe6d819.87eb98,ENTER Security Check,SEC-POS-2,
"""2018-04-11T12:54:00.000Z""",5fe6d819.87eb98,ENTER Security Lane,SEC-LANE-5,
"""2018-07-09T07:03:00.000Z""",8f17e1c4.2d7a2,LEAVE Security Check,SEC-POS-2,
"""2018-07-09T06:57:00.000Z""",8f17e1c4.2d7a2,ENTER Security Check,SEC-POS-2,
"""2018-07-09T06:33:00.000Z""",8f17e1c4.2d7a2,ENTER Security Lane,SEC-LANE-5,
"""2018-10-19T16:47:00.000Z""",524925ba.4c6a8c,LEAVE Security Check,SEC-POS-2,
"""2018-10-19T16:41:00.000Z""",524925ba.4c6a8c,ENTER Security Check,SEC-POS-2,
"""2018-10-19T16:17:00.000Z""",524925ba.4c6a8c,ENTER Security Lane,SEC-LANE-5,
"""2018-02-21T04:48:00.000Z""",1cceb240.ab82ee,LEAVE Security Check,SEC-POS-2,
"""2018-02-21T04:44:00.000Z""",1cceb240.ab82ee,ENTER Security Check,SEC-POS-2,
"""2018-02-21T04:28:00.000Z""",1cceb240.ab82ee,ENTER Security Lane,SEC-LANE-5,
"""2018-02-28T09:10:00.000Z""",e69fd74f.feceb8,LEAVE Security Check,SEC-POS-2,
"""2018-02-28T09:04:00.000Z""",e69fd74f.feceb8,ENTER Security Check,SEC-POS-2,
"""2018-02-28T08:40:00.000Z""",e69fd74f.feceb8,ENTER Security Lane,SEC-LANE-5,
"""2018-07-26T14:38:00.000Z""",960060a3.461a9,LEAVE Security Check,SEC-POS-2,
"""2018-07-26T14:34:00.000Z""",960060a3.461a9,ENTER Security Check,SEC-POS-2,
"""2018-07-26T14:18:00.000Z""",960060a3.461a9,ENTER Security Lane,SEC-LANE-5,
"""2018-11-09T16:26:00.000Z""",21d680f6.9e078,LEAVE Security Check,SEC-POS-2,
"""2018-11-09T16:22:00.000Z""",21d680f6.9e078,ENTER Security Check,SEC-POS-2,
"""2018-11-09T16:06:00.000Z""",21d680f6.9e078,ENTER Security Lane,SEC-LANE-5,
"""2018-03-27T04:26:00.000Z""",e849e8a9.9a6868,LEAVE Security Check,SEC-POS-2,
"""2018-03-27T04:22:00.000Z""",e849e8a9.9a6868,ENTER Security Check,SEC-POS-2,
"""2018-03-27T04:06:00.000Z""",e849e8a9.9a6868,ENTER Security Lane,SEC-LANE-5,
"""2018-12-22T18:31:00.000Z""",48aa2b09.0b3544,LEAVE Security Check,SEC-POS-2,
"""2018-12-22T18:25:00.000Z""",48aa2b09.0b3544,ENTER Security Check,SEC-POS-2,
"""2018-12-22T18:01:00.000Z""",48aa2b09.0b3544,ENTER Security Lane,SEC-LANE-5,
"""2018-08-25T04:14:00.000Z""",af790498.17e928,LEAVE Security Check,SEC-POS-2,
"""2018-08-25T04:10:00.000Z""",af790498.17e928,ENTER Security Check,SEC-POS-2,
"""2018-08-25T03:54:00.000Z""",af790498.17e928,ENTER Security Lane,SEC-LANE-5,
"""2018-06-02T06:02:00.000Z""",380c989f.234658,LEAVE Security Check,SEC-POS-2,
"""2018-06-02T05:58:00.000Z""",380c989f.234658,ENTER Security Check,SEC-POS-2,
"""2018-06-02T05:42:00.000Z""",380c989f.234658,ENTER Security Lane,SEC-LANE-5,
"""2018-11-11T14:17:00.000Z""",1fddcf4.6e4d131,LEAVE Security Check,SEC-POS-2,
"""2018-11-11T14:13:00.000Z""",1fddcf4.6e4d131,ENTER Security Check,SEC-POS-2,
"""2018-11-11T13:57:00.000Z""",1fddcf4.6e4d131,ENTER Security Lane,SEC-LANE-5,
